kubun,data_kubun,bunya_code,bunya_name,chuubunrui_code,chuubunrui_name,shoubunrui_code,shoubunrui_name,koumoku_code,koumoku_name_full,koumoku_name,koumoku_sub,tani,period,min_year,max_year,stat_name,stat_name2,stat_url,stat_url2,stat_domain,stat_minister,stat_source,stat_create,stat_memo,koumoku_type_code,koumoku_type,cancel_flg,is_observations_pref
p,基礎項目,J,福祉・社会保障,J5,年金保険,J52,国民年金,J520204,国民年金受給権者数（遺族年金）,国民年金受給権者数,（遺族年金）,人,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,"国民年金受給権者とは、国民年金法に基づく各種年金を受給する権利をもち、本人の請求により裁定された者をいう。この受給権者には併給調整等により全額支給停止されている者も含む。

　なお、受給権者のうち、全額支給停止されていない者を受給者という。

　ここでいう国民年金受給権者数（老齢年金）、国民年金受給権者数（通算老齢年金）、国民年金受給権者数（障害年金）、国民年金受給権者数（遺族年金）とは、それぞれ厚生年金保険・国民年金事業年報にいう旧法及び新法を合わせた国民年金計における老齢年金、通算老齢年金、障害年金、遺族年金に係る受給権者数をさす。

　旧法及び新法を合わせた国民年金計における老齢年金、通算老齢年金、障害年金、遺族年金とは以下のとおりである。



　１　老齢年金

　　　昭和60年改正前の国民年金法（以下「旧法」という。）に基づく老齢年金及び昭和60年改正後の国民年金法（以下「新法」という。）に基づく老齢基礎年金をいう。

　　　老齢基礎年金は、施行日（昭和61年４月１日）に60歳未満の者を対象（施行日に60歳以上の者には旧制度が適用される。）とし、保険料納付済期間と保険料免除期間を合算した期間が25年以上である者が65歳に達したときに給付を受けられる。

　　　しかし、施行日に56歳以上であった者は、年齢に応じて資格期間が短縮され、また、厚生年金保険の加入期間があり、施行日に30歳以上の者については年齢に応じて資格期間が短縮される。



　２　通算老齢年金

　　　旧法に基づく年金給付であり、各年金制度への加入期間が短く、単独の制度からは老齢（退職）年金の受給権が発生しない者であって、公的年金に加入している通算期間が一定の期間を持つ場合に支給される年金である。

　　　ただし、新法では老齢基礎年金に吸収され、原則として新規裁定者は発生せず、旧法による既裁定者のみである。

　　　原則として、保険料納付済期間、保険料納付済期間と保険料免除期間とを合算した期間又は保険料免除期間が１年以上である者が、次のいずれかに該当した後に65歳に達したとき又は65歳に達した後に、次のいずれかに該当したとき給付を受けられる。

　　　　(1) 通算対象期間を合算した期間が25年以上あること。

　　　　(2) 国民年金以外の公的年金の通算対象期間が、合算して20年以上あること。

　　　　(3) 国民年金以外の公的年金の通算対象期間が、当該制度で老齢（退職）年金を受けるのに必要な期間を満たしていること。

　　　　(4)　国民年金以外の制度から、老齢(退職)年金を受けることができること。



　３　障害年金

　　　旧法に基づく障害年金及び新法に基づく障害基礎年金をいう。

　　　国民年金に加入している期間中に疾病にかかり、又は負傷し、かつ、定められた保険料納付要件に該当する者が、その疾病又は負傷及びこれらに起因する疾病について、初めて医師又は歯科医師の診療を受けた日（以下「初診日」という。）から起算して１年６月を経過した日において、国民年金法障害等級表に定める程度の障害の状態にあるとき給付を受けられる。

　　　ただし、初診日前に保険料納付済期間と保険料免除期間とが加入期間の３分の２以上あることが受給資格の要件となっている。

　　　また、60歳以上でも65歳までに初診日のある傷病については対象とされる。

　　　さらに新制度では、受給権者によって生計を維持している。18歳に到達する年度の年度末までの間にある（定められた障害の程度にあるときは20歳未満の）子があるときは生計を同じくしているときは年金額が加算される。



　４　遺族年金

　　　旧法に基づく母子年金、準母子年金、遺児年金及び寡婦年金並びに新法に基づく遺族基礎年金及び寡婦年金をいう。

　　　旧法の母子年金は、国民年金に加入している妻が夫と死別して母子家庭になったとき、定められた保険料納付要件を満たし、かつ、18歳に到達する年度の年度末までの間にある（定められた障害の程度にあるときは20歳未満）子と生計を同じくしているとき給付を受けられることになっていたが、新制度では、妻の保険料納付要件には関係なく死亡した夫の保険料納付期間が、死亡した日の属する月前に保険料納付済期間と保険料免除期間とが、加入期間の３分の２以上であることが要件となっている。

　　　旧法の準母子年金は、国民年金に加入している祖母や姉が、男の子、父などと死別して母子家庭に準ずる状態になったとき、定められた保険料納付要件を満たし、かつ、18歳に到達する年度の年度末までの間にある（定められた障害の程度にあるときは20歳未満の）孫又は弟妹と生計を同じくしているとき給付を受けられることになっているが、新制度では、祖母や姉の保険料納付要件には関係なく死亡した男の子、父などの保険料納付期間が、死亡した日の属する月前に保険料納付済期間と保険料免除期間とが加入期間の３分の２以上であることが要件となっている。旧法の遺児年金は、国民年金に加入している父又は母と死別し、父母ともにいなくなった子が18歳に到達する年度の年度末までの間（定められた障害の程度にあるときは20歳未満）であり、死亡した父又は母の保険料を納めている状況が、定められた要件を満たしているとき給付を受けられる。

　　　寡婦年金は、老齢年金を受ける資格があって、老齢年金や障害年金を受けていなかった夫が死亡したとき、死亡した夫との婚姻関係が10年以上継続していた妻が60歳から65歳の間給付を受けられる。

　　　なお、事業年報では、新法の寡婦年金を便宜上旧法の寡婦年金に計上している。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J5,年金保険,J52,国民年金,J5203,国民年金受給権者年金総額,国民年金受給権者年金総額,,千円,毎年,1997,2021,厚生年金保険・国民年金事業年報,,URL,URL2,Domain,厚生労働省年金局,厚生労働省年金局,,"国民年金受給権者年金総額とは、厚生年金保険・国民年金事業年報のいう旧法及び新法を合わせた国民年金の国民年金受給権者における年金総額をいう。

　年金総額には、年金受給権者について一時点（この場合３月31日現在）における各受給権者が有する年金額（年額）の総和であり、一部支給停止されている年金額も含むため、注意を要する。",1,実数,,
p,基礎項目,J,福祉・社会保障,J5,年金保険,J52,国民年金,J520301,国民年金受給権者年金総額（老齢年金）,国民年金受給権者年金総額,（老齢年金）,千円,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,"国民年金受給権者年金総額とは、厚生年金保険・国民年金事業年報のいう旧法及び新法を合わせた国民年金の国民年金受給権者における年金総額をいう。

　年金総額には、年金受給権者について一時点（この場合３月31日現在）における各受給権者が有する年金額（年額）の総和であり、一部支給停止されている年金額も含むため、注意を要する。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J5,年金保険,J53,福祉年金,J5301,福祉年金受給者数,福祉年金受給者数,,人,毎年,1975,2021,厚生年金保険・国民年金事業年報,,URL,URL2,Domain,厚生労働省年金局,厚生労働省年金局,,"福祉年金とは、保険料を納付しなくても特定の人に年金を支給する「無拠出制年金」であり、拠出制年金を経過的及び補完的に補足する年金であり、その費用は全額国庫負担となっている。

　昭和61年４月から従来の障害福祉年金、母子福祉年金及び準母子福祉年金は基礎年金に裁定替えされ、新法では老齢福祉年金のみとなっている。

　このため、昭和60年度以前の福祉年金受給者及び福祉年金支給年額には、老齢福祉年金のほか、障害福祉年金、母子福祉年金及び準母子福祉年金を含み、昭和61年度以降の福祉年金及び福祉年金支給年額は、老齢福祉年金と一致する。

　なお、ここでいう受給者とは、厚生年金保険・国民年金事業年報でいう受給者をさし、受給権者のうち、全額支給停止の者を除いた者をいい、支給年額とは、全部支給の年金額に一部支給停止のうちの支給年額を足した額をいう。",1,実数,,
p,基礎項目,J,福祉・社会保障,J5,年金保険,J53,福祉年金,J5302,福祉年金支給年額,福祉年金支給年額,,千円,毎年,1975,2021,厚生年金保険・国民年金事業年報,,URL,URL2,Domain,厚生労働省年金局,厚生労働省年金局,,"福祉年金とは、保険料を納付しなくても特定の人に年金を支給する「無拠出制年金」であり、拠出制年金を経過的及び補完的に補足する年金であり、その費用は全額国庫負担となっている。

　昭和61年４月から従来の障害福祉年金、母子福祉年金及び準母子福祉年金は基礎年金に裁定替えされ、新法では老齢福祉年金のみとなっている。

　このため、昭和60年度以前の福祉年金受給者及び福祉年金支給年額には、老齢福祉年金のほか、障害福祉年金、母子福祉年金及び準母子福祉年金を含み、昭和61年度以降の福祉年金及び福祉年金支給年額は、老齢福祉年金と一致する。

　なお、ここでいう受給者とは、厚生年金保険・国民年金事業年報でいう受給者をさし、受給権者のうち、全額支給停止の者を除いた者をいい、支給年額とは、全部支給の年金額に一部支給停止のうちの支給年額を足した額をいう。",1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6101,雇用保険適用事業所数,雇用保険適用事業所数,,所,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,雇用保険適用事業所数とは、雇用保険法第５条第１項に規定する適用事業で、事業主が労働保険の保険料の徴収等に関する法律第４条の規定により雇用保険に係る労働保険の保険関係を成立させた「事業所」の数をいう。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6102,雇用保険被保険者数,雇用保険被保険者数,,人,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,ここでいう雇用保険被保険者数とは、雇用保険法第４条にいう被保検者のうち、一般被保険者、高年齢被保険者及び短期雇用特例被保険者を合計したものをさす。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6103,雇用保険求職者給付支給額,雇用保険求職者給付支給額,,円,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,雇用保険求職者給付支給額とは、雇用保険法第10条にいう一般被保険者に係る求職者給付の支給額をさす。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6104,雇用保険基本手当支給額,雇用保険基本手当支給額,,円,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,雇用保険基本手当支給額とは、一般被保険者が失業し、雇用保険法第13条第１項の受給要件を満たしているときに支給されるものである。また、雇用保険基本手当受給者実人員とは、雇用保険基本手当の給付を受けた上記受給資格者の実数をいう。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6105,雇用保険基本手当受給者実人員,雇用保険基本手当受給者実人員,,人,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,雇用保険基本手当支給額とは、一般被保険者が失業し、雇用保険法第13条第１項の受給要件を満たしているときに支給されるものである。また、雇用保険基本手当受給者実人員とは、雇用保険基本手当の給付を受けた上記受給資格者の実数をいう。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6106,雇用保険基本手当受給資格決定件数,雇用保険基本手当受給資格決定件数,,件,毎年,1975,2007,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,雇用保険基本手当受給資格決定件数とは、離職した一般被保険者の提出した離職票に基づき公共職業安定所長が基本手当の支給を受ける資格ありと決定した件数をいう。,1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6107,雇用保険基本手当初回受給者数,雇用保険基本手当初回受給者数,,人,毎年,1975,2007,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,"雇用保険基本手当初回受給者数とは、同一受給期間内における基本手当等の第１回目の支給を受けた受給資格者及び雇用継続給付の第１回目の支給を受けた者の数をいう。

　なお、同一受給期間とは原則として、当該基本手当の受給資格に係る離職の日の翌日から起算して１年の期間内の失業している日をいう。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J610701,雇用保険基本手当初回受給者数（45歳以上）,雇用保険基本手当初回受給者数,（45歳以上）,人,毎年,1995,2007,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,"雇用保険基本手当初回受給者数とは、同一受給期間内における基本手当等の第１回目の支給を受けた受給資格者及び雇用継続給付の第１回目の支給を受けた者の数をいう。

　なお、同一受給期間とは原則として、当該基本手当の受給資格に係る離職の日の翌日から起算して１年の期間内の失業している日をいう。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6109,雇用保険（日雇）労働被保険者数,雇用保険（日雇）労働被保険者数,,人,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,"１　雇用保険（日雇）労働被保険者数とは、雇用保険法第43条にいう日雇労働被保険者の数をいい、公共職業安定所より交付される日雇労働被保険者手帳より推計したものである。

　２　雇用保険（日雇）受給者実人員とは、日雇労働被保険者が失業した場合に支給される日雇労働求職者給付金の受給資格者の実数をいう。

　３　雇用保険（日雇）給付支給額とは、受給資格者に支給された日雇労働求職者給付金の普通給付金と特例給付金の合計である。

　　　日雇労働求職者給付金の普通給付とは、継続する２月間に26日分以上印紙保険料を納付した者に、その翌月において印紙保険料の納付日数に応じて13日分から17日分の範囲内で失業している日について給付金を支給する制度をいう。

　　　特例給付とは、継続する６月間に各月11日分以上かつ通算して78日分以上印紙保険料を納付した者に、その翌月以降４月間において60日分を限度として失業している日について給付金を支給する制度をいう。",1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6110,雇用保険（日雇）受給者実人員,雇用保険（日雇）受給者実人員,,人,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,"１　雇用保険（日雇）労働被保険者数とは、雇用保険法第43条にいう日雇労働被保険者の数をいい、公共職業安定所より交付される日雇労働被保険者手帳より推計したものである。

　２　雇用保険（日雇）受給者実人員とは、日雇労働被保険者が失業した場合に支給される日雇労働求職者給付金の受給資格者の実数をいう。

　３　雇用保険（日雇）給付支給額とは、受給資格者に支給された日雇労働求職者給付金の普通給付金と特例給付金の合計である。

　　　日雇労働求職者給付金の普通給付とは、継続する２月間に26日分以上印紙保険料を納付した者に、その翌月において印紙保険料の納付日数に応じて13日分から17日分の範囲内で失業している日について給付金を支給する制度をいう。

　　　特例給付とは、継続する６月間に各月11日分以上かつ通算して78日分以上印紙保険料を納付した者に、その翌月以降４月間において60日分を限度として失業している日について給付金を支給する制度をいう。",1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J61,雇用保険,J6111,雇用保険（日雇）給付支給額,雇用保険（日雇）給付支給額,,千円,毎年,1975,2022,雇用保険事業年報,,URL,URL2,Domain,厚生労働省職業安定局,厚生労働省職業安定局,,"１　雇用保険（日雇）労働被保険者数とは、雇用保険法第43条にいう日雇労働被保険者の数をいい、公共職業安定所より交付される日雇労働被保険者手帳より推計したものである。

　２　雇用保険（日雇）受給者実人員とは、日雇労働被保険者が失業した場合に支給される日雇労働求職者給付金の受給資格者の実数をいう。

　３　雇用保険（日雇）給付支給額とは、受給資格者に支給された日雇労働求職者給付金の普通給付金と特例給付金の合計である。

　　　日雇労働求職者給付金の普通給付とは、継続する２月間に26日分以上印紙保険料を納付した者に、その翌月において印紙保険料の納付日数に応じて13日分から17日分の範囲内で失業している日について給付金を支給する制度をいう。

　　　特例給付とは、継続する６月間に各月11日分以上かつ通算して78日分以上印紙保険料を納付した者に、その翌月以降４月間において60日分を限度として失業している日について給付金を支給する制度をいう。",1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J62,船員保険（失業分）,J6201,船員保険（失業分）船舶所有者数,船員保険（失業分）船舶所有者数,,人,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,船員保険は、総合保険であり、船員に対して医療保険、失業保険及び年金保険が適用される。ここでいう船員保険（失業分）船舶所有者とは、事業年報のいう船員保険の失業保険における船舶所有者をさす。,1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J62,船員保険（失業分）,J6202,船員保険（失業分）被保険者数,船員保険（失業分）被保険者数,,人,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,"船員保険は、総合保険であり、船員に対して医療保険、失業保険及び年金保険が適用されるが、それぞれの被保険者は異なっている。医療保険の被保険者（強制被保険者）が最も基本であるが、このうち、船員保険法第33条の３第２項各号に該当する場合は、失業保険の適用除外となるため、強制被保険者の失業保険適用率は必ずしも100％とならず、失業保険の被保険者数は強制被保険者より少なくなる。

　ここでいう船員保険（失業分）被保険者とは、事業年報にいう船員保険の失業保険における被保険者数をさす。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J62,船員保険（失業分）,J6203,船員保険（失業分）失業保険金給付件数,船員保険（失業分）失業保険金給付件数,,件,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,"船員保険（失業分）失業保険金給付件数及び船員保険（失業分）失業保険給付金額とは、事業年報のいう船員保険の失業保険金に関する保険給付件数及び給付金額をさす。

　失業保険金の所定給付件数は算定基礎期間（原則として失業保険に係る被保険者期間すべてを合算）と年齢等によって定められている。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J62,船員保険（失業分）,J6204,船員保険（失業分）失業保険金給付金額,船員保険（失業分）失業保険金給付金額,,千円,毎年,1997,2006,事業年報,,URL,URL2,Domain,社会保険庁運営部,社会保険庁運営部,,"船員保険（失業分）失業保険金給付件数及び船員保険（失業分）失業保険給付金額とは、事業年報のいう船員保険の失業保険金に関する保険給付件数及び給付金額をさす。

　失業保険金の所定給付件数は算定基礎期間（原則として失業保険に係る被保険者期間すべてを合算）と年齢等によって定められている。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J63,労働者災害補償保険,J6301,労働者災害補償保険適用事業場数,労働者災害補償保険適用事業場数,,事業場,毎年,1975,2022,労働者災害補償保険事業年報,,URL,URL2,Domain,厚生労働省労働基準局,厚生労働省労働基準局,,労働者災害補償保険適用事業場とは、労働者災害補償保険法（以下「労災法」という。）第３条第１項に規定する適用事業で、事業主が労働保険の保険料の徴収等に関する法律第３条の規定により労働者災害補償保険の保険関係を成立させている事業場の数をいう。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J63,労働者災害補償保険,J6302,労働者災害補償保険適用労働者数,労働者災害補償保険適用労働者数,,人,毎年,1975,2022,労働者災害補償保険事業年報,,URL,URL2,Domain,厚生労働省労働基準局,厚生労働省労働基準局,,労働者災害補償保険適用労働者とは、労災法の適用を受ける事業に使用される労働者で賃金を支払われる者のほか、特別加入者（労災法第33～36条参照）を含む数をいう。,1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J63,労働者災害補償保険,J6303,労働者災害補償保険給付件数,労働者災害補償保険給付件数,,件,毎年,1975,2022,労働者災害補償保険事業年報,,URL,URL2,Domain,厚生労働省労働基準局,厚生労働省労働基準局,,"労働者災害補償保険による保険給付には、業務災害に関するもの、通勤災害に関するもの及び二次健康診断給付があり、その給付内容は労働者災害補償保険法第７条により規定されている。

　ここでは、その給付内容のうち、業務災害の療養補償給付と通勤災害の療養給付を合計した療養補償の給付件数及び給付金額を収集対象としている。",1,実数,,
p,基礎項目,J,福祉・社会保障,J6,労働保険,J63,労働者災害補償保険,J6304,労働者災害補償保険給付支給額,労働者災害補償保険給付支給額,,円,毎年,1975,2022,労働者災害補償保険事業年報,,URL,URL2,Domain,厚生労働省労働基準局,厚生労働省労働基準局,,"労働者災害補償保険による保険給付には、業務災害に関するもの、通勤災害に関するもの及び二次健康診断給付があり、その給付内容は労働者災害補償保険法第７条により規定されている。

　ここでは、その給付内容のうち、業務災害の療養補償給付と通勤災害の療養給付を合計した療養補償の給付件数及び給付金額を収集対象としている。",1,実数,,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J7101,介護保険給付（件数）,介護保険給付（件数）,,件,毎年,2000,2022,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710101,居宅介護（支援）サービス介護給付（件数）,介護保険給付（件数）,居宅介護（支援）サービス介護給付（件数）,件,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710102,施設介護サービス介護給付（件数）,介護保険給付（件数）,施設介護サービス介護給付（件数）,件,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J7102,介護保険給付（費用額）,介護保険給付（費用額）,,千円,毎年,2000,2022,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710201,居宅介護（支援）サービス介護給付（費用額）,介護保険給付（費用額）,居宅介護（支援）サービス介護給付（費用額）,千円,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710202,施設介護サービス介護給付（費用額）,介護保険給付（費用額）,施設介護サービス介護給付（費用額）,千円,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J7103,介護保険給付（給付費）,介護保険給付（給付費）,,千円,毎年,2000,2022,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710301,居宅介護（支援）サービス介護給付（支給額）,介護保険給付（給付費）,居宅介護（支援）サービス介護給付（支給額）,千円,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,J,福祉・社会保障,J7,介護保険,J71,介護保険給付,J710302,施設介護サービス介護給付（支給額）,介護保険給付（給付費）,施設介護サービス介護給付（支給額）,千円,毎年,2000,2007,介護保険事業状況報告年報,,URL,URL2,Domain,厚生労働省老健局,厚生労働省老健局,,"ここでいう介護保険給付に係る件数、費用額及び支給額については、「介護保険事業状況報告」における要介護１から要介護５までの合計である。（要介護度については、「要介護認定等に係る介護認定審査会による審査及び判定の基準等に関する省令」（平成11年厚生省令第58号）に基づく。）

　また、介護保険では、要支援者への予防給付も行われている。

　なお、費用額及び支給額の計については、千円未満の数値を含んだものを合算した後に四捨五入して収集しており、平成18年以前の介護保険事業状況報告年報の計とは数値が異なる。",1,実数,1,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1101,消防本部・署数,消防本部・署数,,署,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1102,消防職員数,消防職員数,,人,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1103,消防吏員数,消防吏員数,,人,毎年,1975,2022,消防年報,,URL,URL2,Domain,消防庁防災課,消防庁防災課,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1104,消防団・分団数,消防団・分団数,,団,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K110401,消防団数,消防団・分団数,消防団数,団,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K110402,消防分団数,消防団・分団数,消防分団数,団,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1105,消防団員数,消防団員数,,人,毎年,1975,2023,消防白書,,URL,URL2,Domain,総務省消防庁,総務省消防庁,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1106,消防ポンプ自動車等現有数,消防ポンプ自動車等現有数,,台,毎年,1975,2022,消防年報,,URL,URL2,Domain,消防庁防災課,消防庁防災課,,,1,実数,,
p,基礎項目,K,安全,K1,消防,K11,消防施設,K1107,消防水利数,消防水利数,,所,毎年,1975,2022,消防年報,,URL,URL2,Domain,消防庁防災課,消防庁防災課,,,1,実数,,
